date,horaire,team_home,team_away,score,cote1,coteN,cote2
02112017,11:00,Cheonan City,Gimhae,2 : 2,-,-,-
04112017,07:00,Gimhae ,Cheonan City,1 : 0,-,-,-
08112017,11:00,Gimhae,Gyeongju KHNP,1 : 0,-,-,-
