date,horaire,team_home,team_away,score,cote1,coteN,cote2
22102017,16:00,Baden,Buochs,1 : 4,-,-,-
22102017,16:00,Black Stars,Schotz,6 : 0,-,-,-
22102017,16:00,Luzern II,Zug,2 : 1,-,-,-
22102017,16:30,Sursee,Langenthal,2 : 0,-,-,-
22102017,17:00,Munsingen,Solothurn,1 : 1,-,-,-
22102017,16:00,Delemont,Kickers Luzern,5 : 0,-,-,-
22102017,16:00,Grasshopper II,Bassecourt,6 : 1,-,-,-
28102017,15:00,Black Stars,Sursee,5 : 1,-,-,-
28102017,16:00,Zug,Grasshopper II,1 : 5,-,-,-
28102017,17:00,Buochs,Luzern II,3 : 0,-,-,-
28102017,17:15,Kickers Luzern,Baden,0 : 4,-,-,-
28102017,19:00,Bassecourt,Munsingen,1 : 1,-,-,-
29102017,14:30,Schotz,Solothurn,0 : 1,-,-,-
29102017,15:00,Langenthal,Delemont,2 : 3,-,-,-
04112017,16:00,Baden,Langenthal,0 : 3,-,-,-
04112017,16:00,Luzern II,Kickers Luzern,2 : 1,-,-,-
04112017,16:30,Sursee,Schotz,5 : 0,-,-,-
04112017,17:00,Solothurn,Bassecourt,2 : 0,-,-,-
05112017,14:00,Delemont,Black Stars,0 : 1,-,-,-
05112017,14:30,Munsingen,Zug,0 : 0,-,-,-
05112017,16:00,Grasshopper II,Buochs,2 : 2,-,-,-
11112017,16:00,Baden,Black Stars,0 : 1,-,-,-
11112017,16:00,Luzern II,Langenthal,2 : 0,-,-,-
11112017,16:00,Schotz,Bassecourt,3 : 2,-,-,-
11112017,17:00,Grasshopper II,Kickers Luzern,5 : 2,-,-,-
11112017,17:00,Solothurn,Zug,3 : 1,-,-,-
12112017,14:00,Delemont,Sursee,2 : 0,-,-,-
12112017,14:30,Munsingen,Buochs,2 : 2,-,-,-
12112017,14:00,Delemont,Sursee,2 : 0,-,-,-
12112017,14:30,Munsingen,Buochs,2 : 2,-,-,-
