date,horaire,team_home,team_away,score,cote1,coteN,cote2
05112017,23:00,Miami FC,New York Cosmos,0 : 0,-,-,-
06112017,02:00,San Francisco Deltas ,North Carolina,1 : 0,-,-,-
06112017,02:00,San Francisco Deltas ,North Carolina,1 : 0,-,-,-
12112017,02:00,San Francisco Deltas ,New York Cosmos,2 : 0,-,-,-
