date,horaire,team_home,team_away,score,cote1,coteN,cote2
22102017,17:00,Etoile-Carouge,Azzurri Lausanne,1 : 1,-,-,-
22102017,17:30,Dudingen,Echallens,1 : 1,-,-,-
22102017,17:30,Vevey,Grand-Lancy,3 : 1,-,-,-
22102017,18:00,Meyrin,Portalban,3 : 1,-,-,-
22102017,18:00,Young Boys II,Martigny,4 : 2,-,-,-
22102017,14:30,Lausanne II,Fribourg,1 : 0,-,-,-
22102017,15:00,Thun II,Oberwallis Naters,2 : 3,-,-,-
28102017,17:00,Azzurri Lausanne,Young Boys II,2 : 2,-,-,-
28102017,17:00,Grand-Lancy,Dudingen,4 : 0,-,-,-
28102017,17:30,Portalban,Martigny,1 : 2,-,-,-
28102017,18:00,Meyrin,Thun II,0 : 1,-,-,-
29102017,14:30,Fribourg,Etoile-Carouge,3 : 2,-,-,-
29102017,14:30,Oberwallis Naters,Vevey,1 : 0,-,-,-
31102017,19:30,Echallens,Lausanne II,1 : 3,-,-,-
04112017,16:30,Martigny,Azzurri Lausanne,5 : 0,-,-,-
04112017,17:00,Etoile-Carouge,Echallens,3 : 0,-,-,-
04112017,17:30,Dudingen,Oberwallis Naters,0 : 0,-,-,-
04112017,17:30,Vevey,Meyrin,1 : 1,-,-,-
04112017,18:00,Thun II,Portalban,3 : 1,-,-,-
04112017,18:00,Young Boys II,Fribourg,2 : 1,-,-,-
05112017,14:30,Lausanne II,Lancy,0 : 2,-,-,-
11112017,16:00,Lausanne II,Oberwallis Naters,0 : 1,-,-,-
11112017,16:00,Vevey,Thun II,3 : 1,-,-,-
11112017,16:30,Martigny,Fribourg,2 : 1,-,-,-
11112017,17:00,Etoile-Carouge,Lancy,1 : 2,-,-,-
11112017,17:00,Young Boys II,Echallens,0 : 0,-,-,-
