date,horaire,team_home,team_away,score,cote1,coteN,cote2
20102017,18:00,Zapresic,Rudes,3 : 1,2.20,2.80,2.60
22102017,15:00,Cibalia,Belupo ,1 : 0,2.80,2.70,2.10
22102017,19:00,Hajduk Split,Din. Zagreb,2 : 2,2.75,2.80,2.10
22102017,15:00,Lok. Zagreb,Istra 1961,1 : 0,1.45,3.10,5.25
22102017,19:00,Rijeka,Osijek,1 : 2,1.35,3.40,6.00
28102017,15:00,Din. Zagreb,Rijeka,3 : 1,1.55,2.95,4.70
28102017,19:00,Osijek,Lok. Zagreb,3 : 0,1.48,3.15,5.00
29102017,15:00,Belupo,Hajduk Split,0 : 0,3.05,2.75,1.95
29102017,19:00,Rudes,Cibalia,1 : 1,1.85,2.85,3.20
30102017,18:00,Istra 1961,Zapresic,1�:�1,2.10,3.20,3.60
04112017,15:00,Cibalia,Istra 1961 ,1 : 4,2.00,2.75,3.00
04112017,19:00,Hajduk Split,Rudes,2 : 3,1.13,4.80,9.50
05112017,15:00,Lok. Zagreb,Rijeka,1 : 0,3.70,2.95,1.70
05112017,19:00,Belupo,Din. Zagreb,0 : 1,6.00,3.40,1.35
03112017,18:00,Zapresic,Osijek,3 : 1,3.60,3.00,1.70
17112017,18:00,Rudes,Belupo,1 : 2,2.70,2.60,2.25
18112017,15:00,Osijek,Cibalia,1 : 1,1.17,4.50,8.25
18112017,18:00,Rijeka,Zapresic,0 : 0,1.15,4.75,8.50
19112017,15:00,Din. Zagreb,Lok. Zagreb ,2 : 0,1.11,4.90,10.50
19112017,18:00,Istra 1961,Hajduk Split,1 : 3,5.25,3.25,1.42
25112017,15:00,Rudes,Din. Zagreb ,1 : 1,9.00,4.40,1.16
25112017,18:00,Cibalia,Rijeka,0 : 0,8.00,4.00,1.22
24112017,15:00,Belupo,Istra 1961,2 : 0,1.45,3.10,5.25
24112017,18:00,Hajduk Split,Osijek,1 : 1,1.75,3.00,3.40
03122017,18:00,Istra 1961 ,Rudes,2 : 1,2.00,2.75,3.00
02122017,15:00,Lok. Zagreb,Cibalia,1 : 3,1.48,3.20,4.80
02122017,18:00,Din. Zagreb,Zapresic,1 : 0,1.06,5.75,11.50
01122017,15:00,Osijek,Belupo,2 : 0,1.65,2.85,4.20
01122017,18:00,Rijeka,Hajduk Split,1 : 2,1.68,2.95,3.75
