date,horaire,team_home,team_away,score,cote1,coteN,cote2
18102017,15:00,Gryf Wejherowo,Legionowo,1 : 1,-,-,-
18102017,18:00,Belchatow,Gwardia Koszalin,2 : 2,-,-,-
22102017,13:00,Blekitni Stargard ,ROW Rybnik,2 : 2,-,-,-
22102017,14:00,GKS Jastrzebie,Rozwoj Katowice ,3 : 1,-,-,-
22102017,14:00,S. Wola,Legionowo,1 : 0,-,-,-
22102017,15:00,Elblag,Radomiak Radom,1 : 2,-,-,-
22102017,15:00,Gryf Wejherowo,Gwardia Koszalin ,1 : 2,-,-,-
22102017,15:00,LKS Lodz,Garbarnia,1 : 0,-,-,-
22102017,15:00,Warta,Wisla Pulawy ,3 : 1,-,-,-
22102017,12:00,Pruszkow,Siarka Tarnobrzeg,1 : 3,-,-,-
22102017,17:00,Belchatow,Kluczbork,1 : 0,-,-,-
28102017,13:00,Legionowo,GKS Jastrzebie,0 : 2,-,-,-
28102017,14:00,Garbarnia,Elblag,1 : 1,-,-,-
28102017,14:00,Siarka Tarnobrzeg,LKS Lodz,0 : 1,-,-,-
28102017,15:00,Gwardia Koszalin ,Blekitni Stargard,2 : 0,-,-,-
28102017,15:00,Rozwoj Katowice,Pruszkow,0 : 1,-,-,-
28102017,16:00,Wisla Pulawy,Belchatow,5 : 2,-,-,-
28102017,17:00,ROW Rybnik,S. Wola,1 : 0,-,-,-
28102017,18:00,Kluczbork ,Gryf Wejherowo ,2 : 2,-,-,-
29102017,14:00,Radomiak Radom,Warta,0 : 0,-,-,-
04112017,13:00,Blekitni Stargard,Kluczbork,1 : 0,-,-,-
04112017,13:00,GKS Jastrzebie,ROW Rybnik,2 : 1,-,-,-
04112017,14:00,LKS Lodz,Rozwoj Katowice,1 : 0,-,-,-
04112017,14:00,Warta,Garbarnia,1 : 0,-,-,-
04112017,16:05,Wisla Pulawy,Radomiak Radom,1 : 0,-,-,-
04112017,17:00,Belchatow ,Gryf Wejherowo ,1 : 0,-,-,-
05112017,12:00,Pruszkow,Legionowo,1 : 0,-,-,-
05112017,13:00,Elblag,Siarka Tarnobrzeg,2 : 1,-,-,-
05112017,13:00,S. Wola,Gwardia Koszalin ,2 : 0,-,-,-
