date,horaire,team_home,team_away,score,cote1,coteN,cote2
12112017,14:30,Uraedd F,Grand Bodo F,0 : 4,-,-,-
12112017,14:30,Uraedd F,Grand Bodo F,0 : 4,-,-,-
19112017,17:00,Grand Bodo F ,Uraedd F,3 : 0,-,-,-
